ArTId;ArTVersion;ArTCreated;ArTChanged;FournisseurId;FournisseurName;ArTName;ArTXEpsg2154;ArTYEpsg2154;ArRId;ArTType;ArTPrivateCode;ArTFareZone;ArTAccessibility;ArTAudibleSignals;ArTVisualSigns;ArTTown;ArTPostalRegion;ArTGeopoint
50121429;1259066-1337983;2018-04-12T13:50:35+02:00;2021-05-05T13:36:26+02:00;59;RATP;RICHELIEU - DROUOT - MAIRIE DU 9E;651591;6863779;27117;bus;1480;1;true;unknown;unknown;Paris 9e;75109;48.872215787495165,2.340035348897518
50121440;1259061-42073;2018-04-12T13:50:34+02:00;2021-05-05T13:36:25+02:00;59;RATP;BLANCHE - CALAIS;650981;6864862;42073;bus;1491;1;true;unknown;unknown;Paris 9e;75109;48.88190876585295,2.3315945761770163
50121452;1259052-1323689;2018-04-12T13:50:34+02:00;2021-05-05T13:36:22+02:00;59;RATP;OPERA - SCRIBE;650912;6863829;39325;bus;1503;1;true;unknown;unknown;Paris 9e;75109;48.872614031886805,2.3307731383602706
50121456;1259049-810990;2018-04-12T13:40:34+02:00;2021-05-05T13:36:21+02:00;59;RATP;RUE DU BAC - RENE CHAR;650509;6861944;35143;bus;1509;1;true;unknown;unknown;Paris 7e;75107;48.85563172455618,2.325498735541394
50121460;1259045-27217;2018-04-12T13:36:32+02:00;2021-05-05T13:36:20+02:00;59;RATP;NOTRE-DAME-DES-CHAMPS;650724;6860749;27217;bus;1513;1;true;unknown;unknown;Paris 6e;75106;48.84490164757269,2.328567261461967
50121476;1259042-1304298;2018-04-12T13:34:38+02:00;2021-05-05T13:36:19+02:00;59;RATP;CUVIER - JARDIN DES PLANTES;652655;6860647;37364;bus;1531;1;true;unknown;unknown;Paris 5e;75105;48.844129133024666,2.354889147516142
50121485;1259033-37727;2018-04-12T13:22:35+02:00;2021-05-05T13:36:16+02:00;59;RATP;BOURSE DE COMMERCE;651742;6862786;37727;bus;1542;1;true;unknown;unknown;Paris 1er;75101;48.86329726269632,2.342206623651936
50121518;1259013-1338816;2018-04-12T13:50:36+02:00;2021-05-05T13:36:09+02:00;59;RATP;PLACE DE CLICHY;650707;6864977;37369;bus;1586;1;true;unknown;unknown;Paris 9e;75109;48.882922007147286,2.3278452430113985
50121522;1259009-26296;2018-04-12T13:40:35+02:00;2021-05-05T13:36:08+02:00;59;RATP;SAINT-PIERRE DU GROS CAILLOU;649110;6862201;26296;bus;1590;1;true;unknown;unknown;Paris 7e;75107;48.85783390051419,2.306402293334155
50121527;1259004-1004437;2018-04-12T13:40:35+02:00;2021-05-05T13:36:07+02:00;59;RATP;SAINT-PIERRE DU GROS CAILLOU;649136;6862387;26302;bus;1595;1;true;unknown;unknown;Paris 7e;75107;48.8595086231295,2.306734381811547
50121529;1259002-1270135;2018-04-12T13:40:36+02:00;2021-05-05T13:36:06+02:00;59;RATP;ESPLANADE DES INVALIDES;649687;6862425;26311;bus;1597;1;true;unknown;unknown;Paris 7e;75107;48.85989362053498,2.3142395182641398
50121531;1259000-23321;2018-04-12T13:40:36+02:00;2021-05-05T13:36:06+02:00;59;RATP;SOLFERINO - BELLECHASSE;650344;6862196;23321;bus;1599;1;true;unknown;unknown;Paris 7e;75107;48.857885233327494,2.3232206634744963
50121535;1258997-1238188;2018-04-12T13:32:31+02:00;2021-05-05T13:36:05+02:00;59;RATP;BIRAGUE;653404;6861712;26173;bus;1604;1;true;unknown;unknown;Paris 4e;75104;48.853761252745095,2.364977686898512
50121562;1258993-28529;2018-04-12T13:36:33+02:00;2021-05-05T13:36:03+02:00;59;RATP;BONAPARTE - SAINT-GERMAIN;651087;6861601;28529;bus;1631;1;true;unknown;unknown;Paris 6e;75106;48.85259129937523,2.333415247513802
50121563;1258992-28423;2018-04-12T13:36:33+02:00;2021-05-05T13:36:03+02:00;59;RATP;SEINE - BUCI;651318;6861633;28423;bus;1632;1;true;unknown;unknown;Paris 6e;75106;48.85289656859319,2.3365594954286073
50121566;1258989-25540;2018-04-12T13:42:39+02:00;2021-05-05T13:36:02+02:00;59;RATP;GRAND PALAIS;649591;6862997;25540;bus;1636;1;true;unknown;unknown;Paris 8e;75108;48.865030009278385,2.312863272967694
50121600;1258980-25538;2018-04-12T13:42:40+02:00;2021-05-05T13:36:00+02:00;59;RATP;ALMA - MARCEAU;648851;6862979;25538;bus;1676;1;true;unknown;unknown;Paris 8e;75108;48.86480980313623,2.302778848908511
50121650;1258970-37367;2018-04-12T13:22:36+02:00;2021-05-05T13:35:57+02:00;59;RATP;BOURSE DE COMMERCE;651719;6862784;37367;bus;1736;1;true;unknown;unknown;Paris 1er;75101;48.86327755352786,2.34189335781378
50121738;1258955-784989;2018-04-12T13:42:43+02:00;2021-05-05T13:35:52+02:00;59;RATP;LIEGE;650637;6864710;29793;bus;1850;1;true;unknown;unknown;Paris 8e;75108;48.880515599790066,2.3269218091512296
50121760;1258944-1219961;2018-04-12T13:40:40+02:00;2021-05-05T13:35:48+02:00;59;RATP;VAUBAN - HOTEL DES INVALIDES;649481;6861762;37379;bus;1874;1;true;unknown;unknown;Paris 7e;75107;48.85391522936114,2.3115106936924334
50121766;1258938-1359570;2018-04-12T13:40:41+02:00;2021-05-05T13:35:47+02:00;59;RATP;TOUR EIFFEL;648119;6862382;25775;bus;1880;1;true;unknown;unknown;Paris 7e;75107;48.85938255771466,2.292874229876453
50121799;1258935-879375;2018-04-12T13:40:42+02:00;2021-05-05T13:35:45+02:00;59;RATP;SAINT-FRANCOIS-XAVIER;649645;6861503;39328;bus;1921;1;true;unknown;unknown;Paris 7e;75107;48.8515989069628,2.3137763005422918
50121808;1258929-26363;2018-04-12T13:42:43+02:00;2021-05-05T13:35:44+02:00;59;RATP;GRAND PALAIS;649640;6863025;26363;bus;1931;1;true;unknown;unknown;Paris 8e;75108;48.86528564044641,2.3135278515587423
50121862;1258911-37382;2018-04-12T13:50:38+02:00;2021-05-05T13:35:38+02:00;59;RATP;LA TOUR D'AUVERGNE;651829;6864572;37382;bus;1998;1;true;unknown;unknown;Paris 9e;75109;48.879364876644445,2.3431899520116772
50121865;1258909-1124246;2018-04-12T13:36:37+02:00;2021-05-05T13:35:37+02:00;59;RATP;LUXEMBOURG;651592;6861044;29817;bus;2002;1;true;unknown;unknown;Paris 6e;75106;48.84762036835524,2.340360459632722
50121867;1258908-1216236;2018-04-12T13:36:37+02:00;2021-05-05T13:35:37+02:00;59;RATP;SAINT-SULPICE;651044;6861384;22846;bus;2005;1;true;unknown;unknown;Paris 6e;75106;48.85063656799807,2.332854257871248
50121894;1258890-799113;2018-04-12T13:40:42+02:00;2021-05-05T13:35:31+02:00;59;RATP;SAINT-FRANCOIS-XAVIER;649664;6861391;26358;bus;2032;1;true;unknown;unknown;Paris 7e;75107;48.85059318523381,2.314048472900458
50121897;1258887-28634;2018-04-12T13:34:44+02:00;2021-05-05T13:35:30+02:00;59;RATP;SAINT-GERMAIN - CARDINAL LEMOINE;652575;6861229;28634;bus;2035;1;true;unknown;unknown;Paris 5e;75105;48.8493571689727,2.3537342337454934
50121898;1258886-36306;2018-04-12T13:32:33+02:00;2021-05-05T13:35:29+02:00;59;RATP;SULLY - MORLAND;653262;6861433;36306;bus;2036;1;true;unknown;unknown;Paris 4e;75104;48.85124193420653,2.3630732273734014
50121932;1258884-26347;2018-04-12T13:32:34+02:00;2021-05-05T13:35:29+02:00;59;RATP;SULLY - MORLAND;653251;6861451;26347;bus;2075;1;true;unknown;unknown;Paris 4e;75104;48.85140300942909,2.3629213512358582
50121964;1258871-1338176;2018-04-12T13:34:48+02:00;2021-05-05T13:35:25+02:00;59;RATP;OBSERVATOIRE - PORT ROYAL;651363;6860159;26887;bus;2111;1;true;unknown;unknown;Paris 5e;75105;48.839644320987624,2.3373413024453047
50122064;1258850-1338776;2018-04-12T13:42:52+02:00;2021-05-05T13:35:18+02:00;59;RATP;LISBONNE - MAIRIE DU 8E;649856;6864387;25778;bus;2229;1;true;unknown;unknown;Paris 8e;75108;48.877550619272384,2.316311318054592
50141922;1258846-28558;2018-04-12T13:50:41+02:00;2021-05-05T13:35:17+02:00;59;RATP;OPERA;650952;6863675;28558;bus;11055;1;true;unknown;unknown;Paris 9e;75109;48.87123219398527,2.3313362190702906
50141942;1258839-1220050;2018-04-12T13:42:55+02:00;2021-05-05T13:35:15+02:00;59;RATP;MATIGNON - SAINT-HONORE;649733;6863816;22998;bus;11142;1;true;unknown;unknown;Paris 8e;75108;48.87240618650925,2.3147019231550723
50142021;1258819-1326884;2018-04-12T13:36:45+02:00;2021-05-05T13:35:09+02:00;59;RATP;MONTPARNASSE - ALENCON;650261;6860708;27079;bus;11430;1;true;unknown;unknown;Paris 6e;75106;48.84449736331236,2.322263545910714
50142687;1258813-1270661;2018-04-12T13:42:53+02:00;2021-05-05T13:35:07+02:00;59;RATP;GARE SAINT-LAZARE;650463;6864107;22718;bus;13283;1;true;unknown;unknown;Paris 8e;75108;48.875079635392815,2.3246197095866936
50144789;1258784-1306543;2018-04-12T13:32:32+02:00;2021-05-05T13:34:57+02:00;59;RATP;CHATELET;652175;6862204;41401;bus;28540;1;false;unknown;unknown;Paris 4e;75104;48.858095705993,2.3481739601777907
50145545;1258776-885127;2018-04-12T13:50:42+02:00;2021-05-05T13:34:55+02:00;59;RATP;HAUSSMANN - MOGADOR;650956;6863987;40818;bus;53341;1;true;unknown;unknown;Paris 9e;75109;48.87403823857897,2.3313547309894664
50145687;1258772-1338580;2018-04-12T13:42:53+02:00;2021-05-05T13:34:54+02:00;59;RATP;CHARLES DE GAULLE - ETOILE;648408;6864067;28255;bus;57901;1;true;unknown;unknown;Paris 8e;75108;48.87455858164077,2.2966084473934756
50145760;1258771-22845;2018-04-12T13:36:42+02:00;2021-05-05T13:34:53+02:00;59;RATP;MUSEE DU LUXEMBOURG;651039;6861206;22845;bus;59102;1;false;unknown;unknown;Paris 6e;75106;48.84903544426619,2.3328066191900905
50146096;1258769-28559;2018-04-12T13:52:49+02:00;2021-05-05T13:34:53+02:00;59;RATP;REPUBLIQUE - MAGENTA;653260;6863318;28559;bus;63059;1;true;unknown;unknown;Paris 3e;75103;48.868193388745645,2.3628386968910733
50146493;1258767-1218841;2018-04-12T13:42:53+02:00;2021-05-05T13:34:52+02:00;59;RATP;CONCORDE - ROYALE;650284;6863242;10298;bus;68147;1;true;unknown;unknown;Paris 8e;75108;48.867287105276795,2.3222805861084903
50147124;1258750-1037140;2019-02-22T23:04:47+01:00;2021-05-05T13:34:45+02:00;59;RATP;SAINT-AUGUSTIN;650043;6864052;463939;bus;69515;1;false;unknown;unknown;Paris 8e;75108;48.874552592791,2.318900241046974
50147136;1258748-1037704;2019-02-27T16:05:33+01:00;2021-05-05T13:34:45+02:00;59;RATP;CHATELET;652178;6862136;464018;bus;69540;1;true;unknown;unknown;Paris 4e;75104;48.85748441197169,2.3482224963962115
50147142;1258745-1270501;2019-02-27T16:05:09+01:00;2021-05-05T13:34:44+02:00;59;RATP;CARREFOUR DE CHATEAUDUN;651554;6864131;464009;bus;69666;1;true;unknown;unknown;Paris 9e;75109;48.875378455070646,2.3394908070542497
50147350;1258729-1161920;2019-10-19T01:04:52+02:00;2021-05-05T13:34:39+02:00;59;RATP;CHARLES DE GAULLE - ETOILE;648367;6864039;478513;bus;69980;1;false;unknown;unknown;Paris 8e;75108;48.874303500098755,2.296052897092334
50147573;1258722-1277788;2020-06-16T16:19:46+02:00;2021-05-05T13:34:36+02:00;59;RATP;SENAT;651383;6861241;479499;bus;1137;1;false;unknown;unknown;Paris 6e;75106;48.84937624555053,2.3374900977310125
50025755;1258309-1020720;2015-02-12T14:32:07+01:00;2021-05-04T21:55:16+02:00;59;RATP;Notre-Dame des Champs;650714;6860735;22051;metro;2309;1;false;true;true;Paris 6e;75106;48.844774981083056,2.3284326308288756
50025757;1258308-1338495;2015-02-12T14:31:47+01:00;2021-05-04T21:55:15+02:00;59;RATP;Sèvres-Babylone;650605;6861491;21980;metro;2477;1;false;true;true;Paris 7e;75107;48.851565305443174,2.3268596631217364
50025758;1258307-1020759;2015-02-12T14:31:43+01:00;2021-05-04T21:55:15+02:00;59;RATP;Rennes;650687;6861115;22049;metro;2526;1;false;true;true;Paris 6e;75106;48.848190242165806,2.328020685567929
50025759;1258306-1020772;2015-02-12T14:31:49+01:00;2021-05-04T21:55:15+02:00;59;RATP;Pasteur;649554;6860528;22039;metro;2392;1;false;true;true;Paris 15e;75115;48.84282366786206,2.312651898104581
50025788;1258287-1021131;2015-02-12T14:10:01+01:00;2021-05-04T21:55:07+02:00;59;RATP;Sentier;652138;6863233;22029;metro;1662;1;false;true;true;Paris 2e;75102;48.867346603345666,2.347553815937787
50025808;1258272-1347731;2015-02-12T14:14:18+01:00;2021-05-04T21:55:02+02:00;59;RATP;Gare de l'Est (Verdun);652931;6864279;22013;metro;2125;1;false;true;true;Paris 10e;75110;48.87681149492481,2.3582474856773454
50025818;1258266-1021573;2015-02-12T14:16:50+01:00;2021-05-04T21:55:00+02:00;59;RATP;Nationale;653160;6859392;22169;metro;2303;1;false;true;true;Paris 13e;75113;48.83287974719886,2.361908030807886
50025819;1258265-1021564;2015-02-12T14:16:09+01:00;2021-05-04T21:54:59+02:00;59;RATP;Place d'Italie;652709;6859199;463003;metro;1794;1;false;true;true;Paris 13e;75113;48.83111114334372,2.355785868993565
50025828;1258259-1021623;2015-02-12T14:19:17+01:00;2021-05-04T21:54:57+02:00;59;RATP;Porte d'Ivry;653692;6858106;22372;metro;2412;1;false;true;true;Paris 13e;75113;48.82135298738846,2.3692949782233113
50025832;1258255-1021714;2015-02-12T14:18:31+01:00;2021-05-04T21:54:55+02:00;59;RATP;Porte de la Villette;654958;6866566;22374;metro;2422;1;false;true;true;Paris 19e;75119;48.8975227315215,2.3856404560314077
50025871;1258242-1022016;2015-02-12T14:05:17+01:00;2021-05-04T21:54:50+02:00;59;RATP;Tuileries;650781;6862958;22075;metro;1688;1;false;true;true;Paris 1er;75101;48.86477131722177,2.3290881646502037
50025879;1258235-1328244;2015-02-12T14:22:43+01:00;2021-05-04T21:54:48+02:00;59;RATP;Créteil-Préfecture (Hôtel de Ville);660269;6853432;22213;metro;3343818;2;false;true;true;Créteil;94028;48.779756525830265,2.459305169291261
50025885;1258231-1022162;2015-02-12T14:22:35+01:00;2021-05-04T21:54:47+02:00;59;RATP;Grands Boulevards;651800;6863705;22197;metro;3343771;1;false;true;true;Paris 9e;75109;48.871565997399465,2.342892929803266
50025916;1258224-1022344;2015-02-12T14:29:24+01:00;2021-05-04T21:54:44+02:00;59;RATP;Charles Michels;647574;6860939;21986;metro;2031;1;false;true;true;Paris 15e;75115;48.84636172253424,2.285624341799574
50025947;1258203-1020807;2015-02-12T14:09:49+01:00;2021-05-04T21:54:37+02:00;59;RATP;Saint-Lazare;650534;6864173;21963;metro;1722;1;false;true;true;Paris 8e;75108;48.87567861275463,2.325579980887193
50025955;1258197-1347998;2015-02-12T14:12:14+01:00;2021-05-04T21:54:35+02:00;59;RATP;Réaumur-Sébastopol;652508;6863085;22142;metro;2374;1;false;true;true;Paris 2e;75102;48.8660430525951,2.3526139030456195
50025966;1258188-1022946;2015-02-12T14:14:02+01:00;2021-05-04T21:54:32+02:00;59;RATP;Richard-Lenoir;653919;6862455;22002;metro;1700;1;false;true;true;Paris 11e;75111;48.86048003322801,2.3719154010745678
50025967;1258187-1021541;2015-02-12T14:14:20+01:00;2021-05-04T21:54:31+02:00;59;RATP;Place d'Italie;652684;6859218;463025;metro;1793;1;false;true;true;Paris 13e;75113;48.831280177733944,2.3554432128988885
50025975;1258180-1023038;2015-02-12T14:16:03+01:00;2021-05-04T21:54:29+02:00;59;RATP;Kléber;648164;6863707;22170;metro;2234;1;false;true;true;Paris 16e;75116;48.87130161109105,2.293325917989231
50025984;1258174-1347677;2015-02-12T14:18:58+01:00;2021-05-04T21:54:26+02:00;59;RATP;Chaussée d'Antin (La Fayette);651106;6863868;463145;metro;1971;1;false;true;true;Paris 9e;75109;48.87297950642719,2.333413366236951
50025985;1258173-1025455;2015-02-12T14:18:51+01:00;2021-05-04T21:54:26+02:00;59;RATP;Pont Marie (Cité des Arts);652846;6861683;22378;metro;1805;1;false;true;true;Paris 4e;75104;48.8534598594796,2.3573766690444025
50025989;1258169-1025019;2015-02-12T14:19:07+01:00;2021-05-04T21:54:24+02:00;59;RATP;Maison Blanche;652869;6858282;22385;metro;2272;1;false;true;true;Paris 13e;75113;48.82287614417739,2.3580668975051795
50026016;1258163-1023952;2015-02-12T14:05:27+01:00;2021-05-04T21:54:22+02:00;59;RATP;Châtelet;652157;6862256;22087;metro;2155;1;false;true;true;Paris 1er;75101;48.85856199967221,2.347922789539224
50026017;1258162-22102;2015-02-12T14:05:38+01:00;2021-05-04T21:54:22+02:00;59;RATP;Esplanade de la Défense;644997;6865630;22102;metro;1933;2;false;true;true;Puteaux;92062;48.8883317370615,2.2499040727323294
50026032;1258151-1024805;2015-02-12T14:22:48+01:00;2021-05-04T21:54:18+02:00;59;RATP;Ledru-Rollin;654205;6861420;22203;metro;3343788;1;false;true;true;Paris 12e;75112;48.851192741274474,2.37592491373569
50026043;1258144-1020432;2015-02-12T14:25:29+01:00;2021-05-04T21:54:15+02:00;59;RATP;Miromesnil;649798;6863940;462957;metro;1819;1;false;true;true;Paris 8e;75108;48.87352635589422,2.315573381612453
50026046;1258141-1024562;2015-02-12T14:25:21+01:00;2021-05-04T21:54:14+02:00;59;RATP;Havre-Caumartin;650780;6863920;21926;metro;1890;1;false;true;true;Paris 9e;75109;48.87342229796346,2.3289630988016574
50026060;1258138-1023576;2015-02-12T14:29:26+01:00;2021-05-04T21:54:13+02:00;59;RATP;Boulogne Pont de Saint-Cloud;643362;6860346;463136;metro;2005;2;false;true;true;Boulogne-Billancourt;92012;48.84067248111423,2.228312589822805
50026062;1258136-1332120;2015-02-12T14:29:20+01:00;2021-05-04T21:54:12+02:00;59;RATP;Cardinal-Lemoine;652396;6860935;463141;metro;2137;1;false;true;true;Paris 5e;75105;48.84670003431487,2.3513280016731755
50026100;1258113-1021214;2015-02-12T14:09:51+01:00;2021-05-04T21:54:03+02:00;59;RATP;Gambetta;655869;6862918;462991;metro;1950;1;false;true;true;Paris 20e;75120;48.86478028331357,2.3984447986794306
50026103;1258110-1022806;2015-02-12T14:38:09+01:00;2021-05-04T21:54:03+02:00;59;RATP;Saint-Fargeau;656304;6863684;463071;metro;1718;1;false;true;true;Paris 20e;75120;48.87169846850005,2.4042953419134805
50026171;1258072-1347824;2015-02-12T14:05:25+01:00;2021-05-04T21:53:48+02:00;59;RATP;Louvre-Rivoli;651649;6862517;22081;metro;2331;1;false;true;true;Paris 1er;75101;48.860871211759445,2.3409696232852686
50026185;1258062-1347840;2015-02-12T14:22:12+01:00;2021-05-04T21:53:44+02:00;59;RATP;Maisons-Alfort-Stade;658599;6856609;463225;metro;3343810;2;false;true;true;Maisons-Alfort;94046;48.808223809726776,2.4362704166453346
50026190;1258060-1024723;2015-02-12T14:22:47+01:00;2021-05-04T21:53:44+02:00;59;RATP;Ledru-Rollin;654205;6861420;463195;metro;3343787;1;false;true;true;Paris 12e;75112;48.851192741274474,2.37592491373569
50026198;1258056-1022227;2015-02-12T14:26:11+01:00;2021-05-04T21:53:42+02:00;59;RATP;Grands Boulevards;651823;6863698;21909;metro;1712;1;false;true;true;Paris 9e;75109;48.87150476881465,2.343207266405089
50026200;1258054-1023487;2015-02-12T14:26:18+01:00;2021-05-04T21:53:41+02:00;59;RATP;Bonne Nouvelle;652236;6863582;21933;metro;2190;1;false;true;true;Paris 9e;75109;48.87049236630785,2.348850442699382
50026230;1258047-1332095;2015-02-12T14:29:07+01:00;2021-05-04T21:53:39+02:00;59;RATP;Boulogne-Jean-Jaurès;644138;6860517;463137;metro;2004;2;false;true;true;Boulogne-Billancourt;92012;48.842278003973746,2.2388623998675374
50026237;1258042-1022487;2015-02-12T14:30:45+01:00;2021-05-04T21:53:37+02:00;59;RATP;Hôtel de Ville;652415;6862169;463061;metro;1893;1;false;true;true;Paris 4e;75104;48.857798726846056,2.3514487865683393
50026239;1258041-1347737;2015-02-12T14:30:35+01:00;2021-05-04T21:53:37+02:00;59;RATP;Goncourt (Hôpital Saint-Louis);653843;6863515;21996;metro;1963;1;false;true;true;Paris 10e;75110;48.870007016890526,2.370764434748399
50026246;1258035-1022501;2015-02-12T14:31:51+01:00;2021-05-04T21:53:35+02:00;59;RATP;Madeleine;650457;6863519;463081;metro;1869;1;false;true;true;Paris 8e;75108;48.86979143602109,2.324606478462483
50026253;1258031-1025655;2015-02-12T14:35:01+01:00;2021-05-04T21:53:33+02:00;59;RATP;Porte de Clichy;649670;6866266;463278;metro;2419;1;false;true;true;Paris 17e;75117;48.89443326154211,2.3135527163458303
50026260;1258027-1347934;2015-02-12T14:34:20+01:00;2021-05-04T21:53:32+02:00;59;RATP;Malakoff-Rue Etienne Dolet;648398;6857411;22236;metro;2276;2;false;true;true;Châtillon;92020;48.81470071321402,2.2972796839980067
50026261;1258026-1346713;2015-02-12T14:34:33+01:00;2021-05-04T21:53:32+02:00;59;RATP;Invalides;649710;6862531;463198;metro;1897;1;false;true;true;Paris 7e;75107;48.860848657459584,2.314540448436268
50026273;1258019-1347987;2015-02-12T14:07:53+01:00;2021-05-04T21:53:29+02:00;59;RATP;Père-Lachaise;655047;6862744;22112;metro;1784;1;false;true;true;Paris 11e;75111;48.86315868169282,2.387258863877745
50026276;1258017-1022705;2015-02-12T14:08:04+01:00;2021-05-04T21:53:28+02:00;59;RATP;Pigalle;651396;6864915;463088;metro;2401;1;false;true;true;Paris 18e;75118;48.88241683565293,2.3372470341954
50026281;1258013-1025252;2015-02-12T14:09:47+01:00;2021-05-04T21:53:27+02:00;59;RATP;Opéra;651018;6863617;463246;metro;1846;1;false;true;true;Paris 9e;75109;48.87071563604409,2.33224263046322
50026286;1258008-1306134;2015-02-12T14:09:59+01:00;2021-05-04T21:53:25+02:00;59;RATP;Anatole-France;647612;6866015;463119;metro;2163;2;false;true;true;Levallois-Perret;92044;48.892011955171604,2.2855162781829965
50026287;1258007-1025733;2015-02-12T14:38:07+01:00;2021-05-04T21:53:25+02:00;59;RATP;Porte des Lilas;656461;6864265;21947;metro;2430;1;false;true;true;Paris 20e;75120;48.876933924117196,2.4063760863141956
50026291;1258004-1346946;2015-02-12T14:11:50+01:00;2021-05-04T21:53:24+02:00;59;RATP;Porte d'Orléans (Général Leclerc);650446;6858295;463092;metro;2413;1;false;true;true;Paris 14e;75114;48.82281135002319,2.3250652355369033
50026294;1258002-1024861;2015-02-12T14:12:18+01:00;2021-05-04T21:53:23+02:00;59;RATP;Les Halles;652054;6862640;22146;metro;1855;1;false;true;true;Paris 1er;75101;48.86200760463201,2.346475697366768
50026308;1257991-1023044;2015-02-12T14:16:03+01:00;2021-05-04T21:53:17+02:00;59;RATP;Kléber;648164;6863707;463102;metro;1909;1;false;true;true;Paris 16e;75116;48.87130161109105,2.293325917989231
50026365;1257965-1024111;2015-02-12T02:00:00+01:00;2021-05-04T21:53:08+02:00;59;RATP;Cour Saint-Emilion;654948;6859450;21956;metro;1166828;1;true;true;true;Paris 12e;75112;48.83352881044688,2.3862584562527926
50026367;1257963-1023556;2015-02-12T14:21:53+01:00;2021-05-04T21:53:07+02:00;59;RATP;Boucicaut;647737;6860344;463135;metro;3343339;1;false;true;true;Paris 15e;75115;48.84102416004495,2.287918431124558
50026368;1257962-1332152;2015-02-12T14:23:05+01:00;2021-05-04T21:53:06+02:00;59;RATP;Charenton-Ecoles;656963;6858095;22210;metro;3343805;2;false;true;true;Charenton-le-Pont;94018;48.82148073222156,2.4138447095587945
50026376;1257957-1022270;2015-02-12T14:22:37+01:00;2021-05-04T21:53:04+02:00;59;RATP;Balard;647054;6859882;463051;metro;3343335;1;false;true;true;Paris 15e;75115;48.83681365119021,2.2786705955112123
50026415;1257939-1026166;2015-02-12T14:31:35+01:00;2021-05-04T21:52:58+02:00;59;RATP;Saint-Georges;651434;6864489;463304;metro;2465;1;false;true;true;Paris 9e;75109;48.87858881325889,2.3378138814302964
